2020-01-22,161
2020-01-23,128
2020-01-24,77
2020-01-25,67
2020-01-26,83
2020-01-27,77
2020-01-28,104
2020-01-29,108
2020-01-30,127
2020-01-31,183
2020-02-01,203
2020-02-02,188
2020-02-03,174
2020-02-04,202
2020-02-05,166
2020-02-06,192
2020-02-07,147
2020-02-08,168
2020-02-09,176
2020-02-10,168
2020-02-11,160
2020-02-12,178
2020-02-13,160
2020-02-14,167
2020-02-15,166
2020-02-16,179
2020-02-17,191
2020-02-18,206
2020-02-19,283
2020-02-20,308
2020-02-21,338
2020-02-22,375
2020-02-23,382
2020-02-24,387
2020-02-25,393
2020-02-26,384
2020-02-27,380
2020-02-28,432
2020-02-29,435
2020-03-01,503
2020-03-02,505
2020-03-03,482
2020-03-04,464
2020-03-05,443
2020-03-06,452
2020-03-07,442
2020-03-08,497
2020-03-09,645
2020-03-10,636
2020-03-11,732
2020-03-12,695
2020-03-13,606
2020-03-14,920
2020-03-15,1121
2020-03-16,1279
2020-03-17,1125
2020-03-18,1204
2020-03-19,1317
2020-03-20,1442
2020-03-21,1410
2020-03-22,1416
2020-03-23,1466
2020-03-24,1435
2020-03-25,2783
2020-03-26,1604
2020-03-27,1412
2020-03-28,1317
2020-03-29,1399
2020-03-30,1134
